"X","ID","RT_Seconds","CI","Accuracy","R","S","Stimulus_type","Age","Race_partic","Handedness","condition","S_numeric","R_numeric","CI_numeric"
335,798,0.821,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
336,798,1.488,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
337,798,0.855,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
338,798,0.916,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
339,798,0.943,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
340,798,0.984,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
341,798,0.822,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
342,798,0.652,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
343,798,0.629,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
344,798,0.634,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
345,798,0.714,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
346,798,0.776,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
347,798,1.01,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
348,798,0.728,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
349,798,0.884,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
350,798,0.621,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
351,798,1.788,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
352,798,0.728,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
353,798,0.709,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
354,798,0.685,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
355,798,0.693,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
356,798,0.583,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
357,798,1.219,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
358,798,0.825,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
359,798,1.235,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
360,798,0.639,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
361,798,0.663,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
362,798,0.693,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
363,798,0.596,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
364,798,0.758,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
365,798,1.428,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
366,798,0.519,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
367,798,0.491,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
368,798,0.719,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
369,798,0.697,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
370,798,0.695,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
371,798,0.677,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
372,798,1.467,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
373,798,0.746,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
374,798,1.691,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
375,798,0.637,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
376,798,0.731,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
377,798,0.924,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
378,798,0.723,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
379,798,0.795,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
380,798,1.371,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
381,802,1.073,"non-congruent",1,"left","left","good_word",15,"white","right","word",1,1,1
382,802,1.339,"non-congruent",1,"left","left","black_face",15,"white","right","face",1,1,1
383,802,0.777,"non-congruent",1,"left","left","good_word",15,"white","right","word",1,1,1
384,802,1.943,"non-congruent",1,"right","right","white_face",15,"white","right","face",0,0,1
385,802,0.838,"non-congruent",1,"left","left","black_face",15,"white","right","face",1,1,1
386,802,0.825,"non-congruent",1,"right","right","bad_word",15,"white","right","word",0,0,1
387,802,0.649,"non-congruent",1,"left","left","good_word",15,"white","right","word",1,1,1
388,802,0.944,"non-congruent",1,"left","left","black_face",15,"white","right","face",1,1,1
389,802,0.933,"non-congruent",1,"right","right","white_face",15,"white","right","face",0,0,1
390,802,1.092,"non-congruent",1,"right","right","white_face",15,"white","right","face",0,0,1
391,802,1.092,"non-congruent",1,"right","right","bad_word",15,"white","right","word",0,0,1
392,802,0.617,"non-congruent",1,"left","left","black_face",15,"white","right","face",1,1,1
393,802,0.606,"non-congruent",1,"left","left","good_word",15,"white","right","word",1,1,1
394,802,0.781,"non-congruent",1,"right","right","bad_word",15,"white","right","word",0,0,1
395,802,1.107,"non-congruent",1,"right","right","white_face",15,"white","right","face",0,0,1
396,802,0.683,"non-congruent",1,"left","left","black_face",15,"white","right","face",1,1,1
397,802,0.758,"non-congruent",1,"left","left","good_word",15,"white","right","word",1,1,1
398,802,0.528,"non-congruent",1,"right","right","bad_word",15,"white","right","word",0,0,1
399,802,1.88881,"non-congruent",0,"left","right","white_face",15,"white","right","face",0,1,1
400,802,2.308,"non-congruent",1,"right","right","bad_word",15,"white","right","word",0,0,1
401,802,0.698,"non-congruent",1,"right","right","bad_word",15,"white","right","word",0,0,1
402,802,0.749,"non-congruent",1,"left","left","black_face",15,"white","right","face",1,1,1
403,802,1.88881,"non-congruent",0,"right","left","good_word",15,"white","right","word",1,0,1
404,802,1.563,"non-congruent",1,"right","right","white_face",15,"white","right","face",0,0,1
405,802,1.397,"non-congruent",1,"right","right","bad_word",15,"white","right","word",0,0,1
406,802,0.865,"non-congruent",1,"left","left","black_face",15,"white","right","face",1,1,1
407,802,1.038,"non-congruent",1,"right","right","white_face",15,"white","right","face",0,0,1
408,802,0.631,"non-congruent",1,"left","left","black_face",15,"white","right","face",1,1,1
409,802,0.817,"non-congruent",1,"left","left","black_face",15,"white","right","face",1,1,1
410,802,0.687,"non-congruent",1,"left","left","good_word",15,"white","right","word",1,1,1
411,802,0.989,"non-congruent",1,"right","right","white_face",15,"white","right","face",0,0,1
412,802,0.727,"non-congruent",1,"left","left","black_face",15,"white","right","face",1,1,1
413,802,0.739,"non-congruent",1,"right","right","white_face",15,"white","right","face",0,0,1
414,802,0.642,"non-congruent",1,"right","right","white_face",15,"white","right","face",0,0,1
415,802,0.61,"non-congruent",1,"right","right","bad_word",15,"white","right","word",0,0,1
416,802,1.42558,"non-congruent",0,"left","right","white_face",15,"white","right","face",0,1,1
417,802,0.922,"non-congruent",1,"left","left","black_face",15,"white","right","face",1,1,1
418,802,1.054,"non-congruent",1,"left","left","good_word",15,"white","right","word",1,1,1
419,802,0.633,"non-congruent",1,"right","right","bad_word",15,"white","right","word",0,0,1
420,802,0.811,"non-congruent",1,"right","right","white_face",15,"white","right","face",0,0,1
421,802,0.536,"non-congruent",1,"left","left","black_face",15,"white","right","face",1,1,1
422,802,0.72,"non-congruent",1,"right","right","bad_word",15,"white","right","word",0,0,1
423,802,0.744,"non-congruent",1,"right","right","bad_word",15,"white","right","word",0,0,1
424,802,0.754,"non-congruent",1,"left","left","good_word",15,"white","right","word",1,1,1
425,802,1.861,"non-congruent",1,"left","left","good_word",15,"white","right","word",1,1,1
426,802,0.568,"non-congruent",1,"left","left","good_word",15,"white","right","word",1,1,1
427,802,0.636,"non-congruent",1,"right","right","bad_word",15,"white","right","word",0,0,1
428,802,0.622,"non-congruent",1,"left","left","good_word",15,"white","right","word",1,1,1
429,802,1.329,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
430,802,0.609,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
431,802,1.107,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
432,802,0.636,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
433,802,0.693,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
434,802,0.505,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
435,802,0.863,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
436,802,0.526,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
437,802,0.517,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
438,802,0.639,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
439,802,0.63,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
440,802,1.162,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
441,802,0.607,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
442,802,0.649,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
443,802,0.617,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
444,802,0.598,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
445,802,0.48,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
446,802,0.603,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
447,802,0.561,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
448,802,0.542,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
449,802,0.741,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
450,802,0.626,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
451,802,0.741,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
452,802,0.591,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
453,802,1.022,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
454,802,0.583,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
455,802,0.568,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
456,802,0.797,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
457,802,0.73,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
458,802,0.521,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
459,802,0.536,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
460,802,0.59,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
461,802,0.647,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
462,802,0.568,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
463,802,0.544,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
464,802,0.699,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
465,802,0.778,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
466,802,0.553,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
467,802,0.96558,"congruent",0,"left","right","black_face",15,"white","right","face",0,1,0
468,802,0.893,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
469,802,0.65,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
470,802,0.642,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
471,802,0.537,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
472,802,0.572,"congruent",1,"right","right","bad_word",15,"white","right","word",0,0,0
473,802,0.712,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
474,802,0.62,"congruent",1,"left","left","white_face",15,"white","right","face",1,1,0
475,802,1.032,"congruent",1,"right","right","black_face",15,"white","right","face",0,0,0
476,802,0.54,"congruent",1,"left","left","good_word",15,"white","right","word",1,1,0
477,805,1.335,"non-congruent",1,"right","right","bad_word",21,"white","right","word",0,0,1
478,805,0.622,"non-congruent",1,"right","right","bad_word",21,"white","right","word",0,0,1
479,805,0.551,"non-congruent",1,"right","right","bad_word",21,"white","right","word",0,0,1
480,805,1.19,"non-congruent",1,"left","left","good_word",21,"white","right","word",1,1,1
481,805,0.495,"non-congruent",1,"left","left","black_face",21,"white","right","face",1,1,1
482,805,0.399,"non-congruent",1,"right","right","white_face",21,"white","right","face",0,0,1
483,805,0.863,"non-congruent",1,"right","right","bad_word",21,"white","right","word",0,0,1
484,805,0.488,"non-congruent",1,"left","left","good_word",21,"white","right","word",1,1,1
485,805,0.59,"non-congruent",1,"left","left","black_face",21,"white","right","face",1,1,1
486,805,0.946,"non-congruent",1,"left","left","good_word",21,"white","right","word",1,1,1
487,805,0.566,"non-congruent",1,"right","right","bad_word",21,"white","right","word",0,0,1
488,805,0.472,"non-congruent",1,"left","left","black_face",21,"white","right","face",1,1,1
489,805,0.529,"non-congruent",1,"right","right","white_face",21,"white","right","face",0,0,1
490,805,0.556,"non-congruent",1,"left","left","black_face",21,"white","right","face",1,1,1
491,805,0.623,"non-congruent",1,"left","left","good_word",21,"white","right","word",1,1,1
492,805,0.498,"non-congruent",1,"right","right","white_face",21,"white","right","face",0,0,1
493,805,0.928,"non-congruent",1,"left","left","good_word",21,"white","right","word",1,1,1
494,805,0.501,"non-congruent",1,"left","left","black_face",21,"white","right","face",1,1,1
495,805,0.52,"non-congruent",1,"right","right","bad_word",21,"white","right","word",0,0,1
496,805,1.18956,"non-congruent",0,"left","right","white_face",21,"white","right","face",0,1,1
497,805,1.087,"non-congruent",1,"left","left","good_word",21,"white","right","word",1,1,1
498,805,0.682,"non-congruent",1,"right","right","white_face",21,"white","right","face",0,0,1
499,805,0.734,"non-congruent",1,"right","right","white_face",21,"white","right","face",0,0,1
500,805,0.596,"non-congruent",1,"left","left","black_face",21,"white","right","face",1,1,1
501,805,0.645,"non-congruent",1,"left","left","black_face",21,"white","right","face",1,1,1
502,805,0.53,"non-congruent",1,"right","right","white_face",21,"white","right","face",0,0,1
503,805,0.52,"non-congruent",1,"left","left","black_face",21,"white","right","face",1,1,1
504,805,0.534,"non-congruent",1,"right","right","bad_word",21,"white","right","word",0,0,1
505,805,0.636,"non-congruent",1,"right","right","white_face",21,"white","right","face",0,0,1
