"","Subject","RT_Seconds","Condition","Response"
"2528",30,0.585,"Incongruent",1
"2529",30,0.562,"Incongruent",1
"2530",30,0.558,"Incongruent",1
"2531",30,0.508,"Incongruent",1
"2532",30,0.841,"Congruent",1
"2533",30,0.864,"Congruent",1
"2534",30,1.184,"Congruent",1
"2535",30,0.507,"Congruent",1
"2536",30,0.489,"Congruent",1
"2537",30,0.445,"Congruent",1
"2538",30,0.642,"Congruent",1
"2539",30,1.36336,"Congruent",0
"2540",30,0.817,"Congruent",1
"2541",30,0.573,"Congruent",1
"2542",30,0.614,"Congruent",1
"2543",30,1.237,"Congruent",1
"2544",30,0.465,"Congruent",1
"2545",30,0.747,"Congruent",1
"2546",30,1.385,"Congruent",1
"2547",30,0.622,"Congruent",1
"2548",30,0.729,"Congruent",1
"2549",30,1.36336,"Congruent",0
"2550",30,1.152,"Congruent",1
"2551",30,1.057,"Congruent",1
"2552",30,0.762,"Congruent",1
"2553",30,0.532,"Congruent",1
"2554",30,1.138,"Congruent",1
"2555",30,0.886,"Congruent",1
"2556",30,1.43,"Congruent",1
"2557",30,0.814,"Congruent",1
"2558",30,0.605,"Congruent",1
"2559",30,0.591,"Congruent",1
"2560",30,0.521,"Congruent",1
"2561",30,0.407,"Congruent",1
"2562",30,0.886,"Congruent",1
"2563",30,0.592,"Congruent",1
"2564",30,0.739,"Congruent",1
"2565",30,0.485,"Congruent",1
"2566",30,0.532,"Congruent",1
"2567",30,0.502,"Congruent",1
"2568",30,0.573,"Congruent",1
"2569",30,0.701,"Congruent",1
"2570",30,0.687,"Congruent",1
"2571",30,0.551,"Congruent",1
"2572",30,1.17,"Congruent",1
"2573",30,0.474,"Congruent",1
"2574",30,0.651,"Congruent",1
"2575",30,0.756,"Congruent",1
"2576",30,0.598,"Congruent",1
"2577",30,0.561,"Congruent",1
"2578",30,0.963,"Congruent",1
"2579",30,0.742,"Congruent",1
"2580",33,1.806,"Incongruent",1
"2581",33,2.569,"Incongruent",1
"2582",33,0.814,"Incongruent",1
"2583",33,0.529,"Incongruent",1
"2584",33,0.742,"Incongruent",1
"2585",33,0.877,"Incongruent",1
"2586",33,1.156,"Incongruent",1
"2587",33,0.947,"Incongruent",1
"2588",33,0.728,"Incongruent",1
"2589",33,0.621,"Incongruent",1
"2590",33,0.481,"Incongruent",1
"2591",33,0.504,"Incongruent",1
"2592",33,0.742,"Incongruent",1
"2593",33,0.511,"Incongruent",1
"2594",33,0.696,"Incongruent",1
"2595",33,0.906,"Incongruent",1
"2596",33,0.729,"Incongruent",1
"2597",33,0.854,"Incongruent",1
"2598",33,0.827,"Incongruent",1
"2599",33,0.487,"Incongruent",1
"2600",33,0.847,"Incongruent",1
"2601",33,1.82392,"Incongruent",0
"2602",33,1.241,"Incongruent",1
"2603",33,0.74,"Incongruent",1
"2604",33,2.301,"Incongruent",1
"2605",33,0.838,"Incongruent",1
"2606",33,0.677,"Incongruent",1
"2607",33,0.6,"Incongruent",1
"2608",33,0.948,"Incongruent",1
"2609",33,0.717,"Incongruent",1
"2610",33,0.779,"Incongruent",1
"2611",33,0.558,"Incongruent",1
"2612",33,0.947,"Incongruent",1
"2613",33,0.856,"Incongruent",1
"2614",33,0.691,"Incongruent",1
"2615",33,0.606,"Incongruent",1
"2616",33,0.616,"Incongruent",1
"2617",33,0.966,"Incongruent",1
"2618",33,0.728,"Incongruent",1
"2619",33,0.634,"Incongruent",1
"2620",33,0.656,"Incongruent",1
"2621",33,0.707,"Incongruent",1
"2622",33,0.618,"Incongruent",1
"2623",33,0.528,"Incongruent",1
"2624",33,0.523,"Incongruent",1
"2625",33,0.554,"Incongruent",1
"2626",33,0.545,"Incongruent",1
"2627",33,0.584,"Incongruent",1
"2628",33,2.067,"Congruent",1
"2629",33,1.086,"Congruent",1
"2630",33,2.07,"Congruent",1
"2631",33,0.694,"Congruent",1
"2632",33,0.483,"Congruent",1
"2633",33,0.941,"Congruent",1
"2634",33,0.805,"Congruent",1
"2635",33,1.404,"Congruent",1
"2636",33,1.76471,"Congruent",0
"2637",33,0.971,"Congruent",1
"2638",33,0.998,"Congruent",1
"2639",33,0.613,"Congruent",1
"2640",33,0.854,"Congruent",1
"2641",33,0.637,"Congruent",1
"2642",33,0.514,"Congruent",1
"2643",33,0.799,"Congruent",1
"2644",33,1.143,"Congruent",1
"2645",33,0.615,"Congruent",1
"2646",33,0.575,"Congruent",1
"2647",33,0.739,"Congruent",1
"2648",33,0.572,"Congruent",1
"2649",33,0.711,"Congruent",1
"2650",33,0.53,"Congruent",1
"2651",33,0.837,"Congruent",1
"2652",33,1.215,"Congruent",1
"2653",33,0.413,"Congruent",1
"2654",33,0.766,"Congruent",1
"2655",33,0.545,"Congruent",1
"2656",33,0.718,"Congruent",1
"2657",33,0.543,"Congruent",1
"2658",33,0.795,"Congruent",1
"2659",33,0.546,"Congruent",1
"2660",33,0.569,"Congruent",1
"2661",33,0.988,"Congruent",1
"2662",33,0.733,"Congruent",1
"2663",33,0.687,"Congruent",1
"2664",33,0.581,"Congruent",1
"2665",33,0.908,"Congruent",1
"2666",33,0.598,"Congruent",1
"2667",33,0.552,"Congruent",1
"2668",33,0.722,"Congruent",1
"2669",33,0.74,"Congruent",1
"2670",33,0.976,"Congruent",1
"2671",33,0.53,"Congruent",1
"2672",33,1.20594,"Congruent",0
"2673",33,0.739,"Congruent",1
"2674",33,0.688,"Congruent",1
"2675",33,1.411,"Congruent",1
"2676",38,1.438,"Incongruent",1
"2677",38,0.808,"Incongruent",1
"2678",38,0.631,"Incongruent",1
"2679",38,0.494,"Incongruent",1
"2680",38,0.75,"Incongruent",1
"2681",38,0.581,"Incongruent",1
"2682",38,0.521,"Incongruent",1
"2683",38,0.57,"Incongruent",1
"2684",38,0.827,"Incongruent",1
"2685",38,0.589,"Incongruent",1
"2686",38,0.524,"Incongruent",1
"2687",38,0.485,"Incongruent",1
"2688",38,1.18432,"Incongruent",0
"2689",38,1.18432,"Incongruent",0
"2690",38,0.735,"Incongruent",1
"2691",38,0.722,"Incongruent",1
"2692",38,1.26,"Incongruent",1
"2693",38,0.634,"Incongruent",1
"2694",38,0.611,"Incongruent",1
"2695",38,0.533,"Incongruent",1
"2696",38,0.815,"Incongruent",1
"2697",38,0.617,"Incongruent",1
"2698",38,0.637,"Incongruent",1
"2699",38,1.18432,"Incongruent",0
"2700",38,0.907,"Incongruent",1
"2701",38,1.166,"Incongruent",1
"2702",38,1.26,"Incongruent",1
"2703",38,0.895,"Incongruent",1
"2704",38,0.706,"Incongruent",1
"2705",38,0.59,"Incongruent",1
"2706",38,0.943,"Incongruent",1
"2707",38,0.635,"Incongruent",1
"2708",38,0.524,"Incongruent",1
"2709",38,0.559,"Incongruent",1
"2710",38,0.594,"Incongruent",1
"2711",38,0.588,"Incongruent",1
"2712",38,0.547,"Incongruent",1
"2713",38,0.79,"Incongruent",1
"2714",38,0.58,"Incongruent",1
"2715",38,0.526,"Incongruent",1
"2716",38,0.773,"Incongruent",1
"2717",38,0.559,"Incongruent",1
"2718",38,1.16265,"Incongruent",0
"2719",38,1.099,"Incongruent",1
"2720",38,0.657,"Incongruent",1
"2721",38,0.624,"Incongruent",1
"2722",38,0.658,"Incongruent",1
"2723",38,0.734,"Incongruent",1
"2724",38,0.783,"Congruent",1
"2725",38,0.746,"Congruent",1
"2726",38,0.766,"Congruent",1
"2727",38,0.606,"Congruent",1
"2728",38,0.665,"Congruent",1
"2729",38,0.775,"Congruent",1
"2730",38,0.73,"Congruent",1
"2731",38,0.764,"Congruent",1
"2732",38,0.54,"Congruent",1
"2733",38,0.768,"Congruent",1
"2734",38,0.652,"Congruent",1
"2735",38,0.609,"Congruent",1
"2736",38,0.803,"Congruent",1
"2737",38,0.527,"Congruent",1
"2738",38,0.697,"Congruent",1
"2739",38,0.547,"Congruent",1
"2740",38,0.538,"Congruent",1
"2741",38,0.98587,"Congruent",0
"2742",38,1.035,"Congruent",1
"2743",38,0.583,"Congruent",1
"2744",38,0.619,"Congruent",1
"2745",38,0.537,"Congruent",1
"2746",38,0.51,"Congruent",1
"2747",38,1.055,"Congruent",1
"2748",38,0.714,"Congruent",1
"2749",38,0.772,"Congruent",1
"2750",38,0.604,"Congruent",1
"2751",38,0.445,"Congruent",1
"2752",38,0.499,"Congruent",1
"2753",38,0.501,"Congruent",1
"2754",38,0.525,"Congruent",1
"2755",38,0.482,"Congruent",1
"2756",38,0.549,"Congruent",1
"2757",38,0.696,"Congruent",1
"2758",38,0.615,"Congruent",1
"2759",38,0.64,"Congruent",1
"2760",38,0.822,"Congruent",1
"2761",38,0.526,"Congruent",1
"2762",38,0.627,"Congruent",1
"2763",38,0.502,"Congruent",1
"2764",38,0.52,"Congruent",1
"2765",38,0.496,"Congruent",1
"2766",38,0.579,"Congruent",1
"2767",38,0.543,"Congruent",1
"2768",38,0.504,"Congruent",1
"2769",38,0.51,"Congruent",1
"2770",38,0.471,"Congruent",1
"2771",38,0.403,"Congruent",1
"2772",6,2.219,"Incongruent",1
"2773",6,2.797,"Incongruent",1
"2774",6,0.91,"Incongruent",1
"2775",6,0.873,"Incongruent",1
"2776",6,0.768,"Incongruent",1
"2777",6,0.646,"Incongruent",1
"2778",6,0.716,"Incongruent",1
"2779",6,0.602,"Incongruent",1
"2780",6,0.865,"Incongruent",1
"2781",6,0.677,"Incongruent",1
"2782",6,0.662,"Incongruent",1
"2783",6,2.051,"Incongruent",1
"2784",6,0.746,"Incongruent",1
"2785",6,0.785,"Incongruent",1
"2786",6,0.865,"Incongruent",1
"2787",6,0.774,"Incongruent",1
"2788",6,0.665,"Incongruent",1
"2789",6,0.691,"Incongruent",1
"2790",6,0.601,"Incongruent",1
"2791",6,1.133,"Incongruent",1
"2792",6,0.807,"Incongruent",1
"2793",6,0.698,"Incongruent",1
"2794",6,0.809,"Incongruent",1
"2795",6,0.709,"Incongruent",1
"2796",6,0.991,"Incongruent",1
"2797",6,0.658,"Incongruent",1
"2798",6,0.625,"Incongruent",1
"2799",6,0.562,"Incongruent",1
"2800",6,0.75,"Incongruent",1
"2801",6,0.547,"Incongruent",1
"2802",6,0.908,"Incongruent",1
"2803",6,0.631,"Incongruent",1
"2804",6,0.737,"Incongruent",1
"2805",6,0.968,"Incongruent",1
"2806",6,0.729,"Incongruent",1
"2807",6,0.713,"Incongruent",1
"2808",6,1.066,"Incongruent",1
"2809",6,0.665,"Incongruent",1
"2810",6,0.843,"Incongruent",1
"2811",6,0.695,"Incongruent",1
"2812",6,0.653,"Incongruent",1
"2813",6,1.479,"Incongruent",1
"2814",6,0.755,"Incongruent",1
"2815",6,0.8,"Incongruent",1
"2816",6,0.771,"Incongruent",1
"2817",6,1.419,"Incongruent",1
"2818",6,0.776,"Incongruent",1
"2819",6,0.753,"Incongruent",1
"2820",6,2.6868,"Congruent",0
"2821",6,2.6868,"Congruent",0
"2822",6,2.157,"Congruent",1
"2823",6,0.957,"Congruent",1
"2824",6,0.907,"Congruent",1
"2825",6,0.9,"Congruent",1
"2826",6,2.6868,"Congruent",0
"2827",6,2.087,"Congruent",1
"2828",6,0.851,"Congruent",1
"2829",6,1.455,"Congruent",1
"2830",6,1.649,"Congruent",1
"2831",6,0.769,"Congruent",1
"2832",6,1.545,"Congruent",1
"2833",6,0.662,"Congruent",1
"2834",6,0.546,"Congruent",1
"2835",6,0.68,"Congruent",1
"2836",6,0.546,"Congruent",1
"2837",6,0.795,"Congruent",1
"2838",6,0.889,"Congruent",1
"2839",6,0.957,"Congruent",1
"2840",6,0.767,"Congruent",1
"2841",6,1.024,"Congruent",1
"2842",6,1.1,"Congruent",1
"2843",6,0.989,"Congruent",1
"2844",6,0.791,"Congruent",1
"2845",6,0.62,"Congruent",1
"2846",6,0.793,"Congruent",1
"2847",6,0.62,"Congruent",1
"2848",6,0.537,"Congruent",1
"2849",6,0.695,"Congruent",1
"2850",6,0.657,"Congruent",1
"2851",6,0.788,"Congruent",1
"2852",6,1.72552,"Congruent",0
"2853",6,0.908,"Congruent",1
"2854",6,1.03,"Congruent",1
"2855",6,1.001,"Congruent",1
"2856",6,0.861,"Congruent",1
"2857",6,1.72552,"Congruent",0
"2858",6,1.238,"Congruent",1
"2859",6,2.514,"Congruent",1
"2860",6,1.72552,"Congruent",0
"2861",6,0.982,"Congruent",1
"2862",6,1.075,"Congruent",1
"2863",6,0.729,"Congruent",1
"2864",6,0.815,"Congruent",1
"2865",6,0.683,"Congruent",1
"2866",6,0.845,"Congruent",1
"2867",12,1.022,"Incongruent",1
"2868",12,0.566,"Incongruent",1
"2869",12,0.684,"Incongruent",1
"2870",12,0.491,"Incongruent",1
"2871",12,0.584,"Incongruent",1
"2872",12,0.58,"Incongruent",1
"2873",12,1.00062,"Incongruent",0
"2874",12,1.117,"Incongruent",1
"2875",12,0.714,"Incongruent",1
"2876",12,0.667,"Incongruent",1
"2877",12,0.83,"Incongruent",1
"2878",12,0.762,"Incongruent",1
"2879",12,0.732,"Incongruent",1
"2880",12,0.694,"Incongruent",1
"2881",12,0.679,"Incongruent",1
"2882",12,0.654,"Incongruent",1
"2883",12,0.589,"Incongruent",1
"2884",12,0.771,"Incongruent",1
"2885",12,0.631,"Incongruent",1
"2886",12,0.647,"Incongruent",1
"2887",12,0.717,"Incongruent",1
"2888",12,0.714,"Incongruent",1
"2889",12,0.894,"Incongruent",1
"2890",12,0.683,"Incongruent",1
"2891",12,0.826,"Incongruent",1
"2892",12,1.433,"Incongruent",1
"2893",12,0.706,"Incongruent",1
"2894",12,0.574,"Incongruent",1
"2895",12,1.066,"Incongruent",1
"2896",12,0.655,"Incongruent",1
"2897",12,0.72,"Incongruent",1
"2898",12,0.794,"Incongruent",1
"2899",12,0.768,"Incongruent",1
"2900",12,0.583,"Incongruent",1
"2901",12,0.656,"Incongruent",1
"2902",12,0.615,"Incongruent",1
"2903",12,0.617,"Incongruent",1
"2904",12,0.443,"Incongruent",1
"2905",12,0.574,"Incongruent",1
"2906",12,0.679,"Incongruent",1
"2907",12,0.524,"Incongruent",1
"2908",12,0.664,"Incongruent",1
"2909",12,0.902,"Incongruent",1
"2910",12,0.572,"Incongruent",1
"2911",12,0.612,"Incongruent",1
"2912",12,0.748,"Incongruent",1
"2913",12,0.596,"Incongruent",1
"2914",12,0.519,"Incongruent",1
"2915",12,1.476,"Congruent",1
"2916",12,0.995,"Congruent",1
"2917",12,1.142,"Congruent",1
"2918",12,0.837,"Congruent",1
"2919",12,0.665,"Congruent",1
"2920",12,0.61,"Congruent",1
"2921",12,1.059,"Congruent",1
"2922",12,0.84,"Congruent",1
"2923",12,0.948,"Congruent",1
"2924",12,1.63194,"Congruent",0
"2925",12,1.63194,"Congruent",0
"2926",12,1.34,"Congruent",1
"2927",12,1.14,"Congruent",1
"2928",12,1.29,"Congruent",1
"2929",12,0.866,"Congruent",1
"2930",12,1.577,"Congruent",1
"2931",12,1.209,"Congruent",1
"2932",12,1.591,"Congruent",1
"2933",12,0.766,"Congruent",1
"2934",12,1.283,"Congruent",1
"2935",12,0.691,"Congruent",1
"2936",12,0.785,"Congruent",1
"2937",12,0.794,"Congruent",1
"2938",12,0.719,"Congruent",1
"2939",12,1.163,"Congruent",1
"2940",12,0.567,"Congruent",1
"2941",12,1.96126,"Congruent",0
"2942",12,1.96126,"Congruent",0
"2943",12,2.1,"Congruent",1
"2944",12,1.912,"Congruent",1
"2945",12,0.953,"Congruent",1
"2946",12,2.211,"Congruent",1
"2947",12,1.357,"Congruent",1
"2948",12,0.501,"Congruent",1
"2949",12,0.456,"Congruent",1
"2950",12,0.462,"Congruent",1
"2951",12,0.88,"Congruent",1
"2952",12,0.545,"Congruent",1
"2953",12,0.761,"Congruent",1
"2954",12,0.572,"Congruent",1
"2955",12,0.653,"Congruent",1
"2956",12,0.612,"Congruent",1
"2957",12,0.527,"Congruent",1
"2958",12,0.813,"Congruent",1
"2959",12,0.879,"Congruent",1
"2960",12,0.734,"Congruent",1
"2961",12,0.658,"Congruent",1
"2962",12,0.532,"Congruent",1
"2963",15,1.949,"Incongruent",1
"2964",15,0.888,"Incongruent",1
"2965",15,0.784,"Incongruent",1
"2966",15,0.692,"Incongruent",1
"2967",15,1.106,"Incongruent",1
"2968",15,1.022,"Incongruent",1
"2969",15,0.855,"Incongruent",1
"2970",15,0.609,"Incongruent",1
"2971",15,0.713,"Incongruent",1
"2972",15,1.712,"Incongruent",1
"2973",15,0.828,"Incongruent",1
"2974",15,0.865,"Incongruent",1
"2975",15,0.679,"Incongruent",1
"2976",15,0.732,"Incongruent",1
"2977",15,1.093,"Incongruent",1
"2978",15,0.57,"Incongruent",1
"2979",15,0.695,"Incongruent",1
"2980",15,0.648,"Incongruent",1
"2981",15,0.612,"Incongruent",1
"2982",15,0.697,"Incongruent",1
"2983",15,0.699,"Incongruent",1
"2984",15,0.644,"Incongruent",1
"2985",15,0.656,"Incongruent",1
"2986",15,0.876,"Incongruent",1
"2987",15,1.108,"Incongruent",1
"2988",15,0.702,"Incongruent",1
"2989",15,0.739,"Incongruent",1
"2990",15,0.637,"Incongruent",1
"2991",15,0.647,"Incongruent",1
"2992",15,0.767,"Incongruent",1
"2993",15,0.617,"Incongruent",1
"2994",15,0.724,"Incongruent",1
"2995",15,0.962,"Incongruent",1
"2996",15,0.841,"Incongruent",1
"2997",15,0.717,"Incongruent",1
"2998",15,0.946,"Incongruent",1
"2999",15,1.003,"Incongruent",1
"3000",15,1.544,"Incongruent",1
"3001",15,0.901,"Incongruent",1
"3002",15,0.605,"Incongruent",1
"3003",15,0.723,"Incongruent",1
"3004",15,0.709,"Incongruent",1
"3005",15,0.741,"Incongruent",1
"3006",15,0.998,"Incongruent",1
"3007",15,1.166,"Incongruent",1
"3008",15,0.666,"Incongruent",1
"3009",15,0.741,"Incongruent",1
"3010",15,0.759,"Incongruent",1
"3011",15,1.586,"Congruent",1
"3012",15,1.394,"Congruent",1
"3013",15,1.275,"Congruent",1
"3014",15,0.968,"Congruent",1
"3015",15,1.539,"Congruent",1
"3016",15,0.965,"Congruent",1
"3017",15,0.758,"Congruent",1
"3018",15,1.339,"Congruent",1
"3019",15,1.085,"Congruent",1
"3020",15,0.862,"Congruent",1
"3021",15,1.065,"Congruent",1
"3022",15,0.626,"Congruent",1
"3023",15,0.813,"Congruent",1
"3024",15,0.887,"Congruent",1
"3025",15,0.658,"Congruent",1
"3026",15,1.047,"Congruent",1
"3027",15,1.348,"Congruent",1
"3028",15,0.827,"Congruent",1
"3029",15,0.977,"Congruent",1
"3030",15,0.829,"Congruent",1
"3031",15,0.755,"Congruent",1
"3032",15,0.94,"Congruent",1
"3033",15,0.965,"Congruent",1
"3034",15,0.838,"Congruent",1
"3035",15,1.185,"Congruent",1
"3036",15,0.638,"Congruent",1
"3037",15,0.939,"Congruent",1
"3038",15,1.414,"Congruent",1
"3039",15,0.674,"Congruent",1
"3040",15,0.967,"Congruent",1
"3041",15,0.777,"Congruent",1
"3042",15,0.76,"Congruent",1
"3043",15,0.665,"Congruent",1
"3044",15,1.546,"Congruent",1
"3045",15,0.589,"Congruent",1
"3046",15,0.952,"Congruent",1
"3047",15,1.328,"Congruent",1
"3048",15,0.836,"Congruent",1
"3049",15,0.899,"Congruent",1
"3050",15,0.825,"Congruent",1
"3051",15,0.534,"Congruent",1
"3052",15,1.154,"Congruent",1
"3053",15,0.705,"Congruent",1
"3054",15,0.621,"Congruent",1
"3055",15,0.53,"Congruent",1
"3056",15,0.665,"Congruent",1
"3057",15,0.766,"Congruent",1
"3058",15,0.944,"Congruent",1
"3059",19,0.932,"Incongruent",1
"3060",19,0.751,"Incongruent",1
"3061",19,0.509,"Incongruent",1
"3062",19,0.551,"Incongruent",1
"3063",19,0.658,"Incongruent",1
"3064",19,2.033,"Incongruent",1
"3065",19,0.421,"Incongruent",1
"3066",19,0.661,"Incongruent",1
"3067",19,0.637,"Incongruent",1
"3068",19,0.692,"Incongruent",1
"3069",19,0.875,"Incongruent",1
"3070",19,0.609,"Incongruent",1
"3071",19,0.676,"Incongruent",1
"3072",19,0.681,"Incongruent",1
"3073",19,0.474,"Incongruent",1
"3074",19,0.499,"Incongruent",1
"3075",19,0.533,"Incongruent",1
"3076",19,0.488,"Incongruent",1
"3077",19,0.652,"Incongruent",1
"3078",19,0.561,"Incongruent",1
"3079",19,0.566,"Incongruent",1
"3080",19,0.479,"Incongruent",1
"3081",19,0.532,"Incongruent",1
"3082",19,0.426,"Incongruent",1
"3083",19,0.849,"Incongruent",1
"3084",19,0.853,"Incongruent",1
"3085",19,0.613,"Incongruent",1
"3086",19,0.476,"Incongruent",1
"3087",19,0.729,"Incongruent",1
"3088",19,0.414,"Incongruent",1
"3089",19,0.648,"Incongruent",1
"3090",19,0.863,"Incongruent",1
"3091",19,0.586,"Incongruent",1
"3092",19,0.516,"Incongruent",1
"3093",19,0.546,"Incongruent",1
"3094",19,1.01491,"Incongruent",0
"3095",19,0.983,"Incongruent",1
"3096",19,0.59,"Incongruent",1
"3097",19,0.526,"Incongruent",1
"3098",19,0.64,"Incongruent",1
"3099",19,0.621,"Incongruent",1
"3100",19,0.881,"Incongruent",1
"3101",19,0.75,"Incongruent",1
"3102",19,0.814,"Incongruent",1
"3103",19,0.566,"Incongruent",1
"3104",19,0.477,"Incongruent",1
"3105",19,0.641,"Incongruent",1
"3106",19,1.222,"Congruent",1
"3107",19,0.648,"Congruent",1
"3108",19,0.757,"Congruent",1
"3109",19,0.904,"Congruent",1
"3110",19,0.75,"Congruent",1
"3111",19,0.551,"Congruent",1
"3112",19,0.663,"Congruent",1
"3113",19,0.571,"Congruent",1
"3114",19,0.614,"Congruent",1
"3115",19,0.819,"Congruent",1
"3116",19,1.189,"Congruent",1
"3117",19,0.916,"Congruent",1
"3118",19,0.62,"Congruent",1
"3119",19,0.628,"Congruent",1
"3120",19,0.736,"Congruent",1
"3121",19,0.782,"Congruent",1
"3122",19,0.521,"Congruent",1
"3123",19,0.635,"Congruent",1
"3124",19,0.505,"Congruent",1
"3125",19,0.682,"Congruent",1
"3126",19,0.592,"Congruent",1
"3127",19,0.694,"Congruent",1
"3128",19,0.55,"Congruent",1
"3129",19,0.784,"Congruent",1
"3130",19,0.756,"Congruent",1
"3131",19,0.602,"Congruent",1
"3132",19,0.583,"Congruent",1
"3133",19,0.567,"Congruent",1
"3134",19,0.934,"Congruent",1
"3135",19,1.46,"Congruent",1
"3136",19,0.601,"Congruent",1
"3137",19,0.408,"Congruent",1
"3138",19,0.7,"Congruent",1
"3139",19,0.602,"Congruent",1
"3140",19,0.53,"Congruent",1
"3141",19,0.779,"Congruent",1
"3142",19,0.531,"Congruent",1
"3143",19,0.455,"Congruent",1
"3144",19,0.563,"Congruent",1
"3145",19,0.749,"Congruent",1
"3146",19,0.767,"Congruent",1
"3147",19,0.613,"Congruent",1
"3148",19,0.719,"Congruent",1
"3149",19,0.615,"Congruent",1
"3150",19,0.506,"Congruent",1
"3151",19,0.639,"Congruent",1
"3152",19,0.725,"Congruent",1
"3153",19,0.58,"Congruent",1
"3154",2,1.776,"Incongruent",1
"3155",2,0.773,"Incongruent",1
"3156",2,1.276,"Incongruent",1
"3157",2,0.638,"Incongruent",1
"3158",2,0.636,"Incongruent",1
"3159",2,0.731,"Incongruent",1
"3160",2,0.774,"Incongruent",1
"3161",2,0.566,"Incongruent",1
"3162",2,0.658,"Incongruent",1
"3163",2,0.766,"Incongruent",1
"3164",2,0.821,"Incongruent",1
"3165",2,1.042,"Incongruent",1
"3166",2,0.856,"Incongruent",1
"3167",2,1.326,"Incongruent",1
"3168",2,1.7418,"Incongruent",0
"3169",2,1.427,"Incongruent",1
"3170",2,0.69,"Incongruent",1
"3171",2,0.902,"Incongruent",1
"3172",2,1.343,"Incongruent",1
"3173",2,0.861,"Incongruent",1
"3174",2,0.965,"Incongruent",1
"3175",2,1.311,"Incongruent",1
"3176",2,1.477,"Incongruent",1
"3177",2,1.724,"Incongruent",1
"3178",2,1.036,"Incongruent",1
"3179",2,1.288,"Incongruent",1
"3180",2,0.482,"Incongruent",1
"3181",2,0.809,"Incongruent",1
